date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:53	8524/8524	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:16:04%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-shape.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/contact-shape.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:53:54	6720/6720	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Jul%202022%2019:30:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/account-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/account-border.png	(from https://template.viserlab.com/callzen/demos/assets/css/style.css)
12:53:54	797/797	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2014:40:52%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-vector.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/banner-vector.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:55	2117/2117	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2019:38:16%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:56	58217/58217	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:39:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/banner-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:56	3419/3419	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:19:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-arrow.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/banner-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:57	3912/3912	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:37:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-message1.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/banner-message1.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:57	4024/4024	---M--	200	added ('OK')	image/png	date:Wed,%2018%20May%202022%2022:36:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/banner-message.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/banner-message.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:58	241/241	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:54:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/shape-plus.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/shape-plus.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:58	82661/82661	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:08:36%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/about-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:59	2357/2357	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2016:18:36%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base-two.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-base-two.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:53:59	1936/1936	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2023:52:08%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/service-arrow.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/service-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:00	850788/850788	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2023:59:56%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/feedback-bg.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/feedback-bg.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:00	12503/12503	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:53:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-01.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-01.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:01	9601/9601	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:51:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-02.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-02.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:01	10950/10950	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jun%202022%2020:53:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/client-img-03.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/client-img-03.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:02	49062/49062	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2016:35:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-company-right-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/about-company-right-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:03	48176/48176	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2017:12:30%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/about-company-left-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/about-company-left-img.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:03	991/991	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2018:45:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/work-arrow.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/work-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:04	3197/3197	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2020:44:54%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/pricing-arrow.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/pricing-arrow.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:04	2942/2942	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:51:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cta-round.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cta-round.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:04	1780/1780	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:52:08%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cta-dots.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cta-dots.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:04	734/734	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:52:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cta-play.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cta-play.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:05	521/521	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:52:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cta-stair.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cta-stair.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:05	2836/2836	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2021:42:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/arrow-three.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/arrow-three.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:06	246336/246336	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2022:23:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-01.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-01.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:06	297999/297999	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202022%2022:24:02%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-02.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-02.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:07	229271/229271	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:27:44%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-03.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-03.png	(from https://template.viserlab.com/callzen/demos/index.html)
12:54:07	326/326	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2016:28:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cross.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cross.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:07	357/357	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2016:28:30%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/cross-two.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/cross-two.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:08	681/681	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2016:28:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/moon.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/moon.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:08	1035248/1035248	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2016:56:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/play-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/play-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:08	10862/10862	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2018:52:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/play-img-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/play-img-border.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:09	725979/725979	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2019:07:46%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/about-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/about-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:09	13996/13996	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2019:08:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/about-img-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/about-img-border.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:10	13160/13160	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2020:23:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/features-author-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/features-author-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:11	3566/3566	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2020:25:40%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/features-author-signature.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/features-author-signature.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:12	864514/864514	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2020:11:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/features-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/features-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:12	13865/13865	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2020:11:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/features-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/features-border.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:12	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2007:24:14%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/estimonial-circle.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/estimonial-circle.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:13	1823094/1823094	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jun%202022%2021:16:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-02.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-02.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:14	585876/585876	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:09:06%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/testimonial-left-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/testimonial-left-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:14	321946/321946	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jun%202022%2021:16:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-04.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-04.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:14	2514298/2514298	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jun%202022%2021:16:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-03.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/testimonials-03.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:14	89815/89815	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:09:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/team-img-01.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/team-img-01.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:15	128009/128009	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:09:44%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/team-img-02.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/team-img-02.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:16	104007/104007	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:09:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/team-img-03.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/team-img-03.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:16	104055/104055	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2022:09:58%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/team-img-04.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/team-img-04.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:17	644661/644661	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2018:57:02%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/mission-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/mission-img.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:17	14547/14547	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2018:57:24%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/mission-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/mission-border.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:18	12651/12651	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:34:36%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-01.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-01.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:18	9241/9241	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:34:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-02.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-02.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:18	2346/2346	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:35:00%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-03.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-03.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:18	6042/6042	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:35:14%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-04.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-04.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:19	12978/12978	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:35:22%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-05.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-05.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:19	7481/7481	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:35:32%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/brand-06.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/brand-06.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:19	3417/3417	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2021:40:26%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/blog-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/blog-border.png	(from https://template.viserlab.com/callzen/demos/index-two.html)
12:54:20	1102390/1102390	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2019:24:56%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/service-details-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/service-details-img.png	(from https://template.viserlab.com/callzen/demos/services-details.html)
12:54:20	5579/5579	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2022:31:48%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/faq-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/faq-border.png	(from https://template.viserlab.com/callzen/demos/faq.html)
12:54:21	673520/673520	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2022:31:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-02/faq-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-02/faq-img.png	(from https://template.viserlab.com/callzen/demos/faq.html)
12:54:21	33395/33395	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2022:14:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/error.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/error.png	(from https://template.viserlab.com/callzen/demos/error.html)
12:54:22	249948/249948	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:50%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-05.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-05.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:22	263628/263628	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:38%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-04.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-04.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:22	259849/259849	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:28:58%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-06.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-06.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:22	260239/260239	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:29:10%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-07.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-07.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:23	222253/222253	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2023:29:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-08.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-08.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:24	246558/246558	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2015:10:14%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-09.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/blog-img-09.png	(from https://template.viserlab.com/callzen/demos/blog.html)
12:54:24	486600/486600	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:15:18%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-img.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/contact-img.png	(from https://template.viserlab.com/callzen/demos/contact.html)
12:54:24	10578/10578	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2020:16:34%20GMT	https://template.viserlab.com/callzen/demos/assets/images/home-01/contact-border.png	C:/Users/Wasif%20Abbas/Desktop/Register/template.viserlab.com/callzen/demos/assets/images/home-01/contact-border.png	(from https://template.viserlab.com/callzen/demos/contact.html)
